South Sudan,Central Equatoria State,Terekeka County,Terekeka Payam,Juba Gondi Boma
South Sudan,Central Equatoria State,Juba County,Northern Bari Payam,Juba Na Bari Boma
South Sudan,Central Equatoria State,Juba County,Juba Town Payam,Juba Nabari Boma
South Sudan,Central Equatoria State,Juba County,Juba Town Payam,Juba Quarter Council Boma
South Sudan,Western Equatoria State,Mundri East County,Minga Payam,Jubani Boma
South Sudan,Jonglei State,Uror County,Pieri Payam,Jundit Boma
South Sudan,Warrap State,Tonj East County,Paweng Payam,Juolgok Boma
South Sudan,Unity State,Mayom County,Ngop Payam,Juom Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Besselia Payam,Kaabi Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Bar Mayen Payam,Kabat Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Natinga Payam,Kabehenyang Boma
South Sudan,Jonglei State,Duk County,Dongchak Payam,Kabek Boma
South Sudan,Jonglei State,Duk County,Panyang Payam,Kactong Boma
South Sudan,Warrap State,Tonj East County,Malualcum Payam,Kacuat Boma
South Sudan,Unity State,Guit County,Kuach Payam,Kad Boma
South Sudan,Jonglei State,Pigi County,Kaldak Payam,Kadak Boma
South Sudan,Eastern Equatoria State,Budi County,Nagishot Payam,Kadumakuc Boma
South Sudan,Western Bahr El Ghazal State,Raga County,Ringi Payam,Kafakengi Boma
South Sudan,Central Equatoria State,Juba County,Ganji Payam,Kagwada Boma
South Sudan,Unity State,Mayendit County,Dablual Payam,Kah Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Kaibu Boma
South Sudan,Upper Nile State,Akoka County,Rom Payam (Baliet),Kaiedin Boma
South Sudan,Unity State,Leer County,Pilieny Payam,Kaigai Boma
South Sudan,Ruweng Administrative Area,Pariang County,Aliiny Payam,Kaigo Boma
South Sudan,Jonglei State,Akobo County,Diror Payam,Kaikuiny PHCC
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Kair Boma
South Sudan,Northern Bahr El Ghazal State,Aweil North County,Ariath Payam,Kajik Boma
South Sudan,Lakes State,Rumbek North County,Malueeth Payam,Kak Boma
South Sudan,Upper Nile State,Manyo County,Kaka Payam,Kaka Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Liwolo Payam,Kala Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Kalacha Boma
South Sudan,Unity State,Rubkona County,Bentiu Town Payam,Kalbalek Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Kaldo Boma
South Sudan,Eastern Equatoria State,Budi County,Kimotong Payam,Kali Boma
South Sudan,Jonglei State,Ayod County,Ayod Payam,Kaliak  Boma
South Sudan,Unity State,Rubkona County,Kaljak Payam,Kaljaak Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Kalok Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Kalokupe Boma
South Sudan,Lakes State,Awerial County,Puluk Payam,Kalthok Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Kamaliato Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Kamee Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Natinga Payam,Kamuto Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Kan-ajak Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Kanachidik Boma
South Sudan,Jonglei State,Ayod County,Mogok Payam,Kandak Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Longeleya Payam,Kangatuny Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Kangi Payam,Kangi Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Kangikawo Boma
South Sudan,Central Equatoria State,Juba County,Gondokoro Payam,Kango Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Mangar Tong Payam,Kanjak Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Nyepo Payam,Kansuk Boma
South Sudan,Central Equatoria State,Juba County,Rejaf Payam,Kansuk Boma
South Sudan,Central Equatoria State,Terekeka County,Gameiza Payam,Kanyawayi Boma
South Sudan,Upper Nile State,Maban County,Banashowa Payam,Kanyeji Boma
South Sudan,Unity State,Panyijar County,Mayom Payam (Mayom),Kanynhial Boma
South Sudan,Lakes State,Yirol East County,Pagarau Payam,Kap Boma
South Sudan,Lakes State,Yirol East County,Lekakedu Payam,Kap Boma
South Sudan,Jonglei State,Bor South County,Makuach Payam,Kapat Boma
South Sudan,Jonglei State,Uror County,Motot Payam,Kapkong Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Kapooe Boma
South Sudan,Jonglei State,Uror County,Karam Payam,Karam Boma
South Sudan,Lakes State,Rumbek East County,Atiaba Payam,Karic Boma
South Sudan,Western Equatoria State,Mundri West County,Kotobi Payam,Karika Boma
South Sudan,Central Equatoria State,Juba County,Lobonok Payam,Karpeto Boma
South Sudan,Western Equatoria State,Mundri East County,Lakamadi Payam,Kasiko Boma
South Sudan,Lakes State,Yirol West County,Anuol Payam,Kathiar Boma
South Sudan,Central Equatoria State,Juba County,Wonduruba Payam,Katigiri Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Katodori Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Mogos Payam,Katoogun Boma
South Sudan,Central Equatoria State,Juba County,Kator Payam,Kator Centre Boma
South Sudan,Western Bahr El Ghazal State,Raga County,Ringi Payam,Katta Boma
South Sudan,Pibor Administrative Area,Pibor County,Boma Payam,Kawa Boma
South Sudan,Jonglei State,Duk County,Dongchak Payam,Kawer Boma
South Sudan,Central Equatoria State,Morobo County,Kimba Payam,Kaya Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Udici Payam,Kayango Boma
South Sudan,Unity State,Guit County,Nyathoar Payam,Keach Boma
South Sudan,Eastern Equatoria State,Torit County,Himodonge Payam,Keberek Boma
South Sudan,Western Equatoria State,Mundri East County,Kediba Payam,Kediba Boma
South Sudan,Jonglei State,Fangak County,Paguer Payam,Keew Boma
South Sudan,Unity State,Panyijar County,Mayom Payam (Mayom),Kei Boma
South Sudan,Unity State,Panyijar County,Thoarnhoum Payam,Kei Boma
South Sudan,Central Equatoria State,Juba County,Lobonok Payam,Kelang Boma
South Sudan,Pibor Administrative Area,Pibor County,Gumuruk Payam,Kelero Boma
South Sudan,Central Equatoria State,Morobo County,Lujulo Payam,Kembe Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Liwolo Payam,Kemdiri Boma
South Sudan,Central Equatoria State,Morobo County,Gulumbi Payam,Kendila Boma
South Sudan,Central Equatoria State,Morobo County,Lujulo Payam,Kendre Boma
South Sudan,Upper Nile State,Maban County,Banashowa Payam,Kengoji Boma
South Sudan,Western Equatoria State,Tambura County,Tambura Payam,Kenia Boma
South Sudan,Central Equatoria State,Lainya County,Kenyi Payam,Kenyi Centre Boma
South Sudan,Eastern Equatoria State,Budi County,Napak Payam,Kerenga Boma
South Sudan,Eastern Equatoria State,Magwi County,Pageri Payam,Kerepi Boma
South Sudan,Eastern Equatoria State,Budi County,Loudo Payam,Kerewan Boma
South Sudan,Unity State,Mayom County,Mankien Payam,Kernyang Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Liwolo Payam,Kerwa Boma
South Sudan,Upper Nile State,Maban County,Banashowa Payam,Keweji Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau South Payam,Kheresh A Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Besselia Payam,Khor Gana Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Kibak Boma
South Sudan,Eastern Equatoria State,Budi County,Ngauro Payam,Kibongorok Boma
South Sudan,Upper Nile State,Manyo County,Kitgwang Payam,Kidguang Boma
South Sudan,Upper Nile State,Maban County,Jinmakda Payam,Kidwa Boma
South Sudan,Upper Nile State,Renk County,North Renk Payam,Kidwad Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Kiech Kuon Payam,Kiech Kuon Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Kiech Kuon Payam,Kiech Two Boma
South Sudan,Jonglei State,Akobo County,Dengjok Payam,Kier Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Jikmir Payam,Kier Boma
South Sudan,Upper Nile State,Longochuk County,Wudier Payam,Kiergaw Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo One Payam,Kigwo Boma
South Sudan,Jonglei State,Twic East County,Lith Payam,Kiir Boma
South Sudan,Jonglei State,Uror County,Karam Payam,Kiirgai Boma
South Sudan,Eastern Equatoria State,Budi County,Lotukei Payam,Kikilai Boma
South Sudan,Eastern Equatoria State,Budi County,Komori Payam,Kikilai Boma
South Sudan,Western Equatoria State,Mvolo County,Mvolo Payam,Kila Boma
South Sudan,Eastern Equatoria State,Budi County,Ngauro Payam,Kilanya Boma
South Sudan,Central Equatoria State,Morobo County,Gulumbi Payam,Kili-kili Boma
South Sudan,Upper Nile State,Renk County,Geger Payam,Kilo 15 Boma
South Sudan,Upper Nile State,Renk County,Geger Payam,Kilo Five Boma
South Sudan,Central Equatoria State,Morobo County,Kimba Payam,Kimba Centre Boma
South Sudan,Central Equatoria State,Morobo County,Gulumbi Payam,Kindi Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo Two Payam,Kinyiba Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo One Payam,Kiri Boma
South Sudan,Eastern Equatoria State,Budi County,Loriyok Payam,Kirongu Boma
South Sudan,Central Equatoria State,Juba County,Lobonok Payam,Kit one Boma
South Sudan,Unity State,Mayom County,Ruathnyibuol Payam,Koackoac Boma
South Sudan,Unity State,Leer County,Bou Payam,Koam Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Kiech Kuon Payam,Koat Boma
South Sudan,Unity State,Rubkona County,Bentiu PoC Payam,Koat Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Mading Payam,Koatwetha Boma
South Sudan,Upper Nile State,Fashoda County,Kodok Payam,Kodok Boma
South Sudan,Upper Nile State,Fashoda County,Kodok Town Payam,Kodok Twon  Boma
South Sudan,Western Equatoria State,Yambio County,Yambio Town Payam,Kokora Boma
South Sudan,Western Equatoria State,Mvolo County,Kokori Payam,Kokori Boma
South Sudan,Jonglei State,Bor South County,Jalle Payam,Kolmarek Boma
South Sudan,Western Equatoria State,Mvolo County,Kokori Payam,Kombi Boma
South Sudan,Lakes State,Wulu County,Makundi Payam,Kombi Boma
South Sudan,Eastern Equatoria State,Budi County,Komori Payam,Komori Boma
South Sudan,Jonglei State,Bor South County,Makuach Payam,Konbek Boma
South Sudan,Ruweng Administrative Area,Pariang County,Nyiel Payam,Kong Boma
South Sudan,Upper Nile State,Maban County,Jinkuata Payam,Kongo Mamur Boma
South Sudan,Central Equatoria State,Juba County,Kator Payam,Konyo Konyo Boma
South Sudan,Pibor Administrative Area,Pibor County,Kiziongora Payam,Koradef Boma
South Sudan,Unity State,Rubkona County,Bentiu Town Payam,Kordapdap Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi I Payam,Korea Boma
South Sudan,Central Equatoria State,Lainya County,Kupera Payam,Korobe Boma
South Sudan,Central Equatoria State,Terekeka County,Gameiza Payam,Korsoba Boma
South Sudan,Jonglei State,Pigi County,Khorwac Payam,Korwai Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau South Payam,Kosti Boma
South Sudan,Jonglei State,Nyirol County,Pulturuk Payam,Kot Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Koteen Boma
South Sudan,Pibor Administrative Area,Pibor County,Gumuruk Payam,Kotile Boma
South Sudan,Western Equatoria State,Mundri West County,Kotobi Payam,Kotobi Boma
South Sudan,Central Equatoria State,Terekeka County,Rijong Payam,Kowori Boma
South Sudan,Central Equatoria State,Lainya County,Wuji Payam,Koyoki Boma
South Sudan,Western Equatoria State,Maridi County,Kozi Payam,Kozi Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Kpaile Payam,Kpaile Boma
South Sudan,Western Equatoria State,Tambura County,Tambura Payam,Kpanima Boma
South Sudan,Western Equatoria State,Nzara County,Nzara Centre Payam,Kpasua Boma
South Sudan,Western Equatoria State,Nzara County,Basukangbi Payam,Kpatua Boma
South Sudan,Western Equatoria State,Mvolo County,Lessi Payam,Kpelikiri Boma
South Sudan,Western Equatoria State,Mvolo County,Bagori Payam,Kperikudu Boma
South Sudan,Western Equatoria State,Tambura County,Rii - Yubu Payam,Kpoptonayo Boma
South Sudan,Unity State,Guit County,Kuach Payam,Kuach Boma
South Sudan,Warrap State,Gogrial West County,Kuac North Payam,Kuacjok Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Kuajiena Payam,Kuajiena Boma
South Sudan,Unity State,Mayom County,Riah Payam,Kualkuony Boma
South Sudan,Warrap State,Tonj North County,Rual-bet Payam,Kuanyial Boma
South Sudan,Unity State,Guit County,Niemni Payam,Kuanyrow Boma
South Sudan,Upper Nile State,Maban County,Jinmakda Payam,Kuatta Boma
South Sudan,Central Equatoria State,Juba County,Dolo Payam,Kuda Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Lire Payam,Kudaji Boma
South Sudan,Eastern Equatoria State,Budi County,Napak Payam,Kudele Boma
South Sudan,Jonglei State,Ayod County,Ayod Payam,Kuei Boma
South Sudan,Jonglei State,Nyirol County,Pulturuk Payam,Kuei Boma
South Sudan,Jonglei State,Bor South County,Jalle Payam,Kuei-Juet Boma
South Sudan,Upper Nile State,Manyo County,Wadakona Payam,Kuek Boma
South Sudan,Jonglei State,Uror County,Payai Payam,Kuel Boma
South Sudan,Warrap State,Tonj East County,Pannhial Payam,Kuel Cuk Boma
South Sudan,Warrap State,Tonj East County,Paweng Payam,Kuelcuk Boma
South Sudan,Jonglei State,Uror County,Pieri Payam,Kueldhal Boma
South Sudan,Lakes State,Rumbek East County,Malenagok Payam,Kuelkuac Boma
South Sudan,Jonglei State,Nyirol County,Waat Payam,Kuemlet Boma
South Sudan,Warrap State,Tonj East County,Pannhial Payam,Kuen_Bar Boma
South Sudan,Unity State,Guit County,Wathnyona Payam,Kuerbouni Boma
South Sudan,Unity State,Mayom County,Kuerbone Payam,Kuerbuakne Boma
South Sudan,Jonglei State,Uror County,Pathai Payam,Kuerdiek Boma
South Sudan,Unity State,Guit County,Niemni Payam,Kuergeng Boma
South Sudan,Jonglei State,Uror County,Pathai Payam,Kuerguarnyabiel Boma
South Sudan,Unity State,Guit County,Kuerguini Payam,Kuerguini Boma
South Sudan,Unity State,Guit County,Kuach Payam,Kuerkuol Boma
South Sudan,Jonglei State,Uror County,Wuror Payam,Kuerluot Boma
South Sudan,Jonglei State,Fangak County,Manajang Payam,Kuernyang Boma
South Sudan,Jonglei State,Akobo County,Walgak Payam,Kuernyuon Boma
South Sudan,Jonglei State,Fangak County,Paguer Payam,Kuerpon Boma
South Sudan,Unity State,Mayom County,Kueryiek Payam,Kueryana Boma
South Sudan,Unity State,Mayom County,Kueryiek Payam,Kueryiek Boma
South Sudan,Central Equatoria State,Juba County,Rokon Payam,Kugi Boma
South Sudan,Upper Nile State,Ulang County,Kurmuot Payam,Kuich Boma
South Sudan,Unity State,Koch County,Gany Payam,Kuit Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Kurumi Payam,Kuji Boma
South Sudan,Central Equatoria State,Juba County,Ganji Payam,Kuli papa Boma
South Sudan,Unity State,Koch County,Ngony Payam,Kulier Boma
South Sudan,Unity State,Leer County,Juong Kang Payam,Kulier Boma
South Sudan,Western Equatoria State,Mvolo County,Kokori Payam,Kulu Boma
South Sudan,Western Equatoria State,Mundri West County,Amadi Payam,Kulundu Boma
South Sudan,Ruweng Administrative Area,Pariang County,Nyiel Payam,Kumagon Boma
South Sudan,Jonglei State,Uror County,Payai Payam,Kumbuong Boma
South Sudan,Upper Nile State,Maiwut County,Jotome Payam,Kumchuk Boma
South Sudan,Unity State,Leer County,Adok Payam,Kummagab Boma
South Sudan,Lakes State,Yirol West County,Geng-geng Payam,Kunyir Boma
South Sudan,Unity State,Mayendit County,Thaker Payam,Kuok Boma
South Sudan,Unity State,Panyijar County,Mayom Payam (Mayom),Kuol Boma
South Sudan,Unity State,Panyijar County,Kol Payam,Kuol Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Awulic Payam,Kuom Boma
South Sudan,Western Bahr El Ghazal State,Jur River County,Marial Bai Payam,Kuom Boma
South Sudan,Unity State,Panyijar County,Mayom Payam (Mayom),Kuon Boma
South Sudan,Unity State,Mayom County,Kueryiek Payam,Kuoy Boma
South Sudan,Central Equatoria State,Lainya County,Kupera Payam,Kupera Boma
South Sudan,Unity State,Leer County,Bou Payam,Kur Boma
South Sudan,Northern Bahr El Ghazal State,Aweil Centre County,Aroyo Payam,Kurchok Boma
South Sudan,Upper Nile State,Manyo County,Wadakona Payam,Kuria Boma
South Sudan,Jonglei State,Nyirol County,Chuil Payam,Kurmayom Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Kauto Payam,Kuron Boma
South Sudan,Western Bahr El Ghazal State,Raga County,Uyujuku Payam,Kuru Boma
South Sudan,Warrap State,Twic County,Wunrok Payam,Kurum Boma
South Sudan,Pibor Administrative Area,Pibor County,Kiziongora Payam,Kuruono Boma
South Sudan,Pibor Administrative Area,Pochalla County,Adongo Payam,Kutnguech Boma
South Sudan,Upper Nile State,Maban County,Jinkuata Payam,Kuunyjuria Boma
South Sudan,Western Equatoria State,Maridi County,Ngamunde Payam,Kwanga Boma
South Sudan,Central Equatoria State,Juba County,Bungu Payam,Kworojik-Bungu Boma
South Sudan,Unity State,Guit County,Kadet Payam,Laathtang Boma
South Sudan,Upper Nile State,Renk County,Chemmedi Payam,Labior Boma
South Sudan,Northern Bahr El Ghazal State,Aweil South County,Ayai Payam,Lach Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Burgilo Payam,Lafon Boma
South Sudan,Unity State,Panyijar County,Tiap Payam,Laidit Boma
South Sudan,Unity State,Panyijar County,Nyal Payam,Laidit Boma
South Sudan,Western Equatoria State,Mundri East County,Lakamadi Payam,Lakamadi Boma
South Sudan,Western Equatoria State,Mvolo County,Kokori Payam,Lamu Boma
South Sudan,Unity State,Mayendit County,Tharjiath Payam,Lang Boma
South Sudan,Central Equatoria State,Juba County,Lirya Payam,Langabu Boma
South Sudan,Jonglei State,Bor South County,Bor Payam,Langbar Boma
South Sudan,Central Equatoria State,Terekeka County,Rijong Payam,Langi Boma
South Sudan,Warrap State,Tonj North County,Alabek Payam,Langkap Boma
South Sudan,Lakes State,Yirol East County,Malek Payam (Yirol E),Langmatot Boma
South Sudan,Lakes State,Yirol East County,Lekakedu Payam,Langmatot Boma
South Sudan,Jonglei State,Nyirol County,Thol Payam,Lankien Boma
South Sudan,Western Equatoria State,Mundri East County,Lozoh Payam,Lanyi Boma
South Sudan,Unity State,Mayom County,Ruathnyibuol Payam,Lare Boma
South Sudan,Central Equatoria State,Yei County,Lasu Payam,Lasu Centre Boma
South Sudan,Pibor Administrative Area,Pibor County,Gumuruk Payam,Lawol Boma
South Sudan,Unity State,Mayendit County,Luom Payam,Leah Boma
South Sudan,Western Equatoria State,Mundri West County,Bangolo Payam,Ledingwa Boma
South Sudan,Unity State,Koch County,Gany Payam,Leeh Boma
South Sudan,Upper Nile State,Fashoda County,Kodok Town Payam,Leem Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo One Payam,Leikor Boma
South Sudan,Upper Nile State,Maban County,Banashowa Payam,Leka Boma
South Sudan,Ruweng Administrative Area,Pariang County,Biu Payam,Lele Boma
South Sudan,Western Equatoria State,Mvolo County,Lessi Payam,Lessi Boma
South Sudan,Abyei Administrative Area,Abyei County,Mijak Payam,Leu Boma
South Sudan,Upper Nile State,Melut County,Wunamum Payam,Leweng Boma
South Sudan,Western Equatoria State,Mvolo County,Bahr El Grindi Payam,Leybolo Boma
South Sudan,Upper Nile State,Maban County,Banashowa Payam,Liang Boma
South Sudan,Jonglei State,Nyirol County,Thol Payam,Liawiwut Boma
South Sudan,Northern Bahr El Ghazal State,Aweil East County,Malual Bai Payam,Lieth Boma
South Sudan,Central Equatoria State,Juba County,Tijor Payam,Ligi Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Lire Payam,Likamerok Boma
South Sudan,Central Equatoria State,Lainya County,Kenyi Payam,Limbe Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo One Payam,Limi Boma
South Sudan,Lakes State,Awerial County,Nile Payam,Limkethi Boma
South Sudan,Jonglei State,Nyirol County,Nyambor Payam,Limkuon Boma
South Sudan,Unity State,Mayom County,Riah Payam,Lingire Boma
South Sudan,Central Equatoria State,Juba County,Lirya Payam,Lirya Centre Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo One Payam,Litoba Boma
South Sudan,Eastern Equatoria State,Magwi County,Pageri Payam,Loa Boma
South Sudan,Unity State,Koch County,Boaw Payam,Loang Boma
South Sudan,Unity State,Mayom County,Wangkei Payam,Loathjuat Boma
South Sudan,Eastern Equatoria State,Ikotos County,Lomohidang North Payam,Lobira Boma
South Sudan,Eastern Equatoria State,Magwi County,Lobone Payam,Lobone I Boma
South Sudan,Eastern Equatoria State,Magwi County,Lobone Payam,Lobone II Boma
South Sudan,Eastern Equatoria State,Magwi County,Lobone Payam,Lobone III Boma
South Sudan,Eastern Equatoria State,Ikotos County,Lomohidang South Payam,Lobulo Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Lochwa Boma
South Sudan,Eastern Equatoria State,Ikotos County,Lomohidang South Payam,Lodwara Boma
South Sudan,Eastern Equatoria State,Torit County,Kudo Payam,Lofiriha Boma
South Sudan,Eastern Equatoria State,Ikotos County,Losite Payam,Lofus Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Chumakori Payam,Logerain Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo Two Payam,Logili Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Logir Boma
South Sudan,Central Equatoria State,Yei County,Otogo Payam,Logo Boma
South Sudan,Central Equatoria State,Juba County,Rejaf Payam,Logo East Boma
South Sudan,Central Equatoria State,Juba County,Rejaf Payam,Logo West Boma
South Sudan,Central Equatoria State,Juba County,Mangala North Payam,Logori Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Kangapo Two Payam,Logu Boma
South Sudan,Central Equatoria State,Lainya County,Lainya Payam,Logwili Boma
South Sudan,Central Equatoria State,Juba County,Wonduruba Payam,Logwilu Boma
South Sudan,Eastern Equatoria State,Budi County,Komori Payam,Lohipor Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Lohutok Payam,Lohutok Boma
South Sudan,Upper Nile State,Akoka County,Akudueng Payam,Loier Boma
South Sudan,Central Equatoria State,Lainya County,Kenyi Payam,Loka West Boma
South Sudan,Central Equatoria State,Terekeka County,Nyori Payam,Loki Boma
South Sudan,Central Equatoria State,Juba County,Lokiliri Payam,Lokiliri Centre Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Mogos Payam,Lokitela Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Lokodei Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Lokoges Boma
South Sudan,Western Bahr El Ghazal State,Wau County,Wau North Payam,Lokoloko Boma
South Sudan,Pibor Administrative Area,Pochalla County,Pochalla Payam,Lokri Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Lokubuo Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Lokuma Boma
South Sudan,Central Equatoria State,Lainya County,Lainya Payam,Lokurubang Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Mosingo Payam,Lokwamor Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Longeleya Payam,Lokwamor Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi II Payam,Lokwasinyon Boma
South Sudan,Upper Nile State,Maiwut County,Jekow Payam,Lol Nyang Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Longeleya Payam,Lolemu Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Najie Payam,Lolepan Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Lolim Boma
South Sudan,Central Equatoria State,Juba County,Wonduruba Payam,Loliwa Boma
South Sudan,Central Equatoria State,Juba County,Kator Payam,Lologo Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Lohutok Payam,Loming Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi I Payam,Loming Boma
South Sudan,Eastern Equatoria State,Ikotos County,Imotong Payam,Lomuceny Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Narus Payam,Lomuta Boma
South Sudan,Central Equatoria State,Yei County,Mugwo Payam,Longamere Boma
South Sudan,Central Equatoria State,Terekeka County,Reggo Payam,Longi Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Lire Payam,Longira Boma
South Sudan,Eastern Equatoria State,Lafon/Lopa County,Longiro Payam,Longiro Boma
South Sudan,Pibor Administrative Area,Pochalla County,Pochalla Payam,Longo Boma
South Sudan,Eastern Equatoria State,Magwi County,Nimule Payam,Longu Boma
South Sudan,Eastern Equatoria State,Magwi County,Mugali Payam,Longu Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Kiech Kuon Payam,Lonylok Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Pwata Payam,Lopala Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Karukomuge Payam,Lopetet Boma
South Sudan,Central Equatoria State,Lainya County,Mukaya Payam,Lorega Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Mosingo Payam,Loregai Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Katodori Payam,Loregai Boma
South Sudan,Eastern Equatoria State,Budi County,Lotukei Payam,Lorema Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Lotimor Payam,Lorengelop Boma
South Sudan,Central Equatoria State,Kajo-Keji County,Nyepo Payam,Lori Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Lomeyen Payam,Loriwo Boma
South Sudan,Eastern Equatoria State,Torit County,Bur Payam,Loronyo Boma
South Sudan,Ruweng Administrative Area,Abiemnhom County,Manjoga Payam,Lorpiny Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Chumakori Payam,Lotakawa Boma
South Sudan,Eastern Equatoria State,Budi County,Komori Payam,Lothigira Boma
South Sudan,Eastern Equatoria State,Kapoeta East County,Mogos Payam,Lotiyen Boma
South Sudan,Eastern Equatoria State,Ikotos County,Losite Payam,Lotome Boma
South Sudan,Eastern Equatoria State,Torit County,Bur Payam,Loudo Boma
South Sudan,Eastern Equatoria State,Torit County,Kudo Payam,Loulang Boma
South Sudan,Eastern Equatoria State,Kapoeta South County,Machi I Payam,Lourien Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Paringa Payam,Lowabok Boma
South Sudan,Eastern Equatoria State,Torit County,Kudo Payam,Lowoi North Boma
South Sudan,Eastern Equatoria State,Torit County,Kudo Payam,Lowoi South Boma
South Sudan,Eastern Equatoria State,Kapoeta North County,Chumakori Payam,Lowoyapuru Boma
South Sudan,Upper Nile State,Akoka County,Akudueng Payam,Loyier Boma
South Sudan,Western Equatoria State,Mundri East County,Lozoh Payam,Lozoh Boma
South Sudan,Upper Nile State,Luakpiny/Nasir County,Roam Payam,Luak-wien Boma
South Sudan,Upper Nile State,Malakal County,Northern Malakal Payam,Luakat Boma
